ID,ID_episode,X,Y,VelX,VelY,Angle,AngularVel,ActionID,ResX,ResY,ResVelX,ResVelY,ResAngle,ResAngularVel,TotalReward
7046,79,0.2,0.98,0.71,-0.91,-0.27,-0.25,0,0.2,0.96,0.71,-0.94,-0.28,-0.25,-182.40177337381994
7047,79,0.2,0.96,0.71,-0.94,-0.28,-0.25,1,0.21,0.94,0.7,-0.97,-0.29,-0.21,-182.40177337381994
7048,79,0.21,0.94,0.7,-0.97,-0.29,-0.21,2,0.22,0.92,0.74,-0.94,-0.3,-0.19,-182.40177337381994
7049,79,0.22,0.92,0.74,-0.94,-0.3,-0.19,0,0.22,0.9,0.74,-0.97,-0.31,-0.19,-182.40177337381994
7050,79,0.22,0.9,0.74,-0.97,-0.31,-0.19,2,0.23,0.88,0.78,-0.94,-0.32,-0.18,-182.40177337381994
7051,79,0.23,0.88,0.78,-0.94,-0.32,-0.18,0,0.24,0.85,0.78,-0.97,-0.33,-0.18,-182.40177337381994
7052,79,0.24,0.85,0.78,-0.97,-0.33,-0.18,0,0.25,0.83,0.78,-0.99,-0.34,-0.18,-182.40177337381994
7053,79,0.25,0.83,0.78,-0.99,-0.34,-0.18,2,0.26,0.81,0.79,-0.98,-0.35,-0.19,-182.40177337381994
7054,79,0.26,0.81,0.79,-0.98,-0.35,-0.19,2,0.26,0.79,0.8,-0.98,-0.36,-0.19,-182.40177337381994
7055,79,0.26,0.79,0.8,-0.98,-0.36,-0.19,0,0.27,0.77,0.8,-1.01,-0.37,-0.19,-182.40177337381994
7056,79,0.27,0.77,0.8,-1.01,-0.37,-0.19,0,0.28,0.74,0.8,-1.03,-0.38,-0.19,-182.40177337381994
7057,79,0.28,0.74,0.8,-1.03,-0.38,-0.19,3,0.29,0.72,0.81,-1.06,-0.39,-0.24,-182.40177337381994
7058,79,0.29,0.72,0.81,-1.06,-0.39,-0.24,3,0.3,0.69,0.82,-1.09,-0.4,-0.29,-182.40177337381994
7059,79,0.3,0.69,0.82,-1.09,-0.4,-0.29,3,0.3,0.67,0.83,-1.12,-0.42,-0.33,-182.40177337381994
7060,79,0.3,0.67,0.83,-1.12,-0.42,-0.33,2,0.31,0.64,0.85,-1.09,-0.44,-0.35,-182.40177337381994
7061,79,0.31,0.64,0.85,-1.09,-0.44,-0.35,2,0.32,0.62,0.88,-1.07,-0.45,-0.35,-182.40177337381994
7062,79,0.32,0.62,0.88,-1.07,-0.45,-0.35,2,0.33,0.6,0.92,-1.04,-0.47,-0.36,-182.40177337381994
7063,79,0.33,0.6,0.92,-1.04,-0.47,-0.36,2,0.34,0.57,0.97,-1.02,-0.49,-0.34,-182.40177337381994
7064,79,0.34,0.57,0.97,-1.02,-0.49,-0.34,1,0.35,0.55,0.97,-1.04,-0.5,-0.31,-182.40177337381994
7065,79,0.35,0.55,0.97,-1.04,-0.5,-0.31,0,0.36,0.53,0.97,-1.07,-0.52,-0.31,-182.40177337381994
7066,79,0.36,0.53,0.97,-1.07,-0.52,-0.31,1,0.37,0.5,0.96,-1.09,-0.53,-0.27,-182.40177337381994
7067,79,0.37,0.5,0.96,-1.09,-0.53,-0.27,1,0.38,0.48,0.95,-1.12,-0.55,-0.24,-182.40177337381994
7068,79,0.38,0.48,0.95,-1.12,-0.55,-0.24,2,0.39,0.45,0.98,-1.1,-0.56,-0.25,-182.40177337381994
7069,79,0.39,0.45,0.98,-1.1,-0.56,-0.25,2,0.4,0.43,1.02,-1.1,-0.57,-0.24,-182.40177337381994
7070,79,0.4,0.43,1.02,-1.1,-0.57,-0.24,0,0.41,0.4,1.02,-1.12,-0.58,-0.24,-182.40177337381994
7071,79,0.41,0.4,1.02,-1.12,-0.58,-0.24,1,0.42,0.38,1.02,-1.15,-0.59,-0.2,-182.40177337381994
7072,79,0.42,0.38,1.02,-1.15,-0.59,-0.2,0,0.43,0.35,1.02,-1.17,-0.6,-0.2,-182.40177337381994
7073,79,0.43,0.35,1.02,-1.17,-0.6,-0.2,2,0.44,0.33,1.05,-1.15,-0.61,-0.21,-182.40177337381994
7074,79,0.44,0.33,1.05,-1.15,-0.61,-0.21,0,0.45,0.3,1.05,-1.18,-0.62,-0.21,-182.40177337381994
7075,79,0.45,0.3,1.05,-1.18,-0.62,-0.21,1,0.46,0.27,1.04,-1.2,-0.63,-0.17,-182.40177337381994
7076,79,0.46,0.27,1.04,-1.2,-0.63,-0.17,3,0.47,0.24,1.05,-1.23,-0.64,-0.22,-182.40177337381994
7077,79,0.47,0.24,1.05,-1.23,-0.64,-0.22,1,0.48,0.22,1.04,-1.25,-0.65,-0.17,-182.40177337381994
7078,79,0.48,0.22,1.04,-1.25,-0.65,-0.17,2,0.49,0.19,1.09,-1.22,-0.66,-0.19,-182.40177337381994
7079,79,0.49,0.19,1.09,-1.22,-0.66,-0.19,1,0.5,0.16,1.09,-1.24,-0.67,-0.14,-182.40177337381994
7080,79,0.5,0.16,1.09,-1.24,-0.67,-0.14,2,0.51,0.13,1.12,-1.24,-0.67,-0.14,-182.40177337381994
7081,79,0.51,0.13,1.12,-1.24,-0.67,-0.14,2,0.52,0.11,1.13,-1.24,-0.68,-0.15,-182.40177337381994
7082,79,0.52,0.11,1.13,-1.24,-0.68,-0.15,1,0.53,0.08,1.12,-1.26,-0.69,-0.1,-182.40177337381994
7083,79,0.53,0.08,1.12,-1.26,-0.69,-0.1,2,0.55,0.05,1.17,-1.25,-0.69,-0.1,-182.40177337381994
7084,79,0.55,0.05,1.17,-1.25,-0.69,-0.1,2,0.56,0.02,1.24,-1.23,-0.7,-0.09,-182.40177337381994
7085,79,0.56,0.02,1.24,-1.23,-0.7,-0.09,0,0.57,-0.01,1.24,-1.26,-0.7,-0.09,-182.40177337381994
7086,79,0.57,-0.01,1.24,-1.26,-0.7,-0.09,3,0.58,-0.04,1.25,-1.29,-0.71,-0.12,-182.40177337381994
7087,79,0.58,-0.04,1.25,-1.29,-0.71,-0.12,1,0.6,-0.06,1.23,-1.24,-0.7,0.25,-182.40177337381994
7088,79,0.6,-0.06,1.23,-1.24,-0.7,0.25,0,0.61,-0.09,1.24,-1.23,-0.66,0.6,-182.40177337381994
7089,79,0.61,-0.09,1.24,-1.23,-0.66,0.6,1,0.62,-0.11,1.38,-0.75,-0.53,3.78,-182.40177337381994
7090,80,0.0,1.41,0.36,-0.02,-0.0,-0.08,2,0.01,1.41,0.36,0.01,-0.01,-0.08,-129.64813147429288
7091,80,0.01,1.41,0.36,0.01,-0.01,-0.08,1,0.01,1.41,0.35,-0.02,-0.01,-0.04,-129.64813147429288
7092,80,0.01,1.41,0.35,-0.02,-0.01,-0.04,0,0.01,1.41,0.35,-0.05,-0.01,-0.04,-129.64813147429288
7093,80,0.01,1.41,0.35,-0.05,-0.01,-0.04,1,0.02,1.41,0.34,-0.07,-0.01,0.0,-129.64813147429288
7094,80,0.02,1.41,0.34,-0.07,-0.01,0.0,1,0.02,1.41,0.33,-0.1,-0.01,0.05,-129.64813147429288
7095,80,0.02,1.41,0.33,-0.1,-0.01,0.05,2,0.02,1.4,0.33,-0.09,-0.01,0.05,-129.64813147429288
7096,80,0.02,1.4,0.33,-0.09,-0.01,0.05,2,0.03,1.4,0.34,-0.05,-0.0,0.06,-129.64813147429288
7097,80,0.03,1.4,0.34,-0.05,-0.0,0.06,0,0.03,1.4,0.34,-0.08,-0.0,0.06,-129.64813147429288
7098,80,0.03,1.4,0.34,-0.08,-0.0,0.06,0,0.03,1.4,0.34,-0.1,0.0,0.06,-129.64813147429288
7099,80,0.03,1.4,0.34,-0.1,0.0,0.06,1,0.04,1.4,0.34,-0.13,0.01,0.09,-129.64813147429288
7100,80,0.04,1.4,0.34,-0.13,0.01,0.09,2,0.04,1.39,0.35,-0.12,0.01,0.1,-129.64813147429288
7101,80,0.04,1.39,0.35,-0.12,0.01,0.1,1,0.05,1.39,0.34,-0.15,0.02,0.14,-129.64813147429288
7102,80,0.05,1.39,0.34,-0.15,0.02,0.14,1,0.05,1.39,0.33,-0.18,0.03,0.18,-129.64813147429288
7103,80,0.05,1.39,0.33,-0.18,0.03,0.18,2,0.05,1.38,0.32,-0.15,0.04,0.18,-129.64813147429288
7104,80,0.05,1.38,0.32,-0.15,0.04,0.18,2,0.06,1.38,0.32,-0.15,0.05,0.18,-129.64813147429288
7105,80,0.06,1.38,0.32,-0.15,0.05,0.18,2,0.06,1.38,0.33,-0.14,0.05,0.19,-129.64813147429288
7106,80,0.06,1.38,0.33,-0.14,0.05,0.19,0,0.06,1.37,0.33,-0.16,0.06,0.19,-129.64813147429288
7107,80,0.06,1.37,0.33,-0.16,0.06,0.19,0,0.07,1.37,0.33,-0.19,0.07,0.19,-129.64813147429288
7108,80,0.07,1.37,0.33,-0.19,0.07,0.19,2,0.07,1.36,0.31,-0.15,0.08,0.18,-129.64813147429288
7109,80,0.07,1.36,0.31,-0.15,0.08,0.18,1,0.07,1.36,0.3,-0.18,0.09,0.22,-129.64813147429288
7110,80,0.07,1.36,0.3,-0.18,0.09,0.22,2,0.07,1.36,0.3,-0.17,0.1,0.22,-129.64813147429288
7111,80,0.07,1.36,0.3,-0.17,0.1,0.22,2,0.08,1.35,0.3,-0.15,0.12,0.23,-129.64813147429288
7112,80,0.08,1.35,0.3,-0.15,0.12,0.23,1,0.08,1.35,0.29,-0.18,0.13,0.27,-129.64813147429288
7113,80,0.08,1.35,0.29,-0.18,0.13,0.27,3,0.08,1.34,0.3,-0.2,0.14,0.23,-129.64813147429288
7114,80,0.08,1.34,0.3,-0.2,0.14,0.23,2,0.09,1.34,0.3,-0.18,0.15,0.25,-129.64813147429288
7115,80,0.09,1.34,0.3,-0.18,0.15,0.25,3,0.09,1.34,0.31,-0.21,0.16,0.22,-129.64813147429288
7116,80,0.09,1.34,0.31,-0.21,0.16,0.22,0,0.09,1.33,0.31,-0.23,0.17,0.22,-129.64813147429288
7117,80,0.09,1.33,0.31,-0.23,0.17,0.22,1,0.1,1.32,0.3,-0.26,0.19,0.26,-129.64813147429288
7118,80,0.1,1.32,0.3,-0.26,0.19,0.26,0,0.1,1.32,0.3,-0.29,0.2,0.26,-129.64813147429288
7119,80,0.1,1.32,0.3,-0.29,0.2,0.26,2,0.1,1.31,0.3,-0.29,0.21,0.26,-129.64813147429288
7120,80,0.1,1.31,0.3,-0.29,0.21,0.26,0,0.11,1.3,0.3,-0.31,0.23,0.26,-129.64813147429288
7121,80,0.11,1.3,0.3,-0.31,0.23,0.26,0,0.11,1.3,0.3,-0.34,0.24,0.26,-129.64813147429288
7122,80,0.11,1.3,0.3,-0.34,0.24,0.26,3,0.11,1.29,0.31,-0.37,0.25,0.22,-129.64813147429288
7123,80,0.11,1.29,0.31,-0.37,0.25,0.22,0,0.12,1.28,0.31,-0.39,0.26,0.22,-129.64813147429288
7124,80,0.12,1.28,0.31,-0.39,0.26,0.22,0,0.12,1.27,0.31,-0.42,0.27,0.22,-129.64813147429288
7125,80,0.12,1.27,0.31,-0.42,0.27,0.22,2,0.12,1.26,0.28,-0.41,0.28,0.2,-129.64813147429288
7126,80,0.12,1.26,0.28,-0.41,0.28,0.2,0,0.12,1.25,0.28,-0.44,0.29,0.2,-129.64813147429288
7127,80,0.12,1.25,0.28,-0.44,0.29,0.2,3,0.13,1.24,0.29,-0.46,0.3,0.17,-129.64813147429288
7128,80,0.13,1.24,0.29,-0.46,0.3,0.17,3,0.13,1.23,0.3,-0.49,0.31,0.13,-129.64813147429288
7129,80,0.13,1.23,0.3,-0.49,0.31,0.13,3,0.13,1.22,0.3,-0.51,0.31,0.1,-129.64813147429288
7130,80,0.13,1.22,0.3,-0.51,0.31,0.1,1,0.14,1.21,0.29,-0.54,0.32,0.14,-129.64813147429288
7131,80,0.14,1.21,0.29,-0.54,0.32,0.14,2,0.14,1.2,0.27,-0.52,0.33,0.14,-129.64813147429288
7132,80,0.14,1.2,0.27,-0.52,0.33,0.14,3,0.14,1.18,0.28,-0.55,0.33,0.11,-129.64813147429288
7133,80,0.14,1.18,0.28,-0.55,0.33,0.11,3,0.14,1.17,0.28,-0.57,0.34,0.08,-129.64813147429288
7134,80,0.14,1.17,0.28,-0.57,0.34,0.08,0,0.15,1.16,0.28,-0.6,0.34,0.08,-129.64813147429288
7135,80,0.15,1.16,0.28,-0.6,0.34,0.08,2,0.15,1.14,0.28,-0.59,0.34,0.08,-129.64813147429288
7136,80,0.15,1.14,0.28,-0.59,0.34,0.08,3,0.15,1.13,0.29,-0.62,0.35,0.05,-129.64813147429288
7137,80,0.15,1.13,0.29,-0.62,0.35,0.05,1,0.16,1.11,0.28,-0.65,0.35,0.09,-129.64813147429288
7138,80,0.16,1.11,0.28,-0.65,0.35,0.09,2,0.16,1.1,0.27,-0.63,0.36,0.11,-129.64813147429288
7139,80,0.16,1.1,0.27,-0.63,0.36,0.11,0,0.16,1.09,0.27,-0.66,0.36,0.11,-129.64813147429288
7140,80,0.16,1.09,0.27,-0.66,0.36,0.11,3,0.16,1.07,0.28,-0.68,0.36,0.06,-129.64813147429288
7141,80,0.16,1.07,0.28,-0.68,0.36,0.06,2,0.17,1.06,0.25,-0.65,0.37,0.06,-129.64813147429288
7142,80,0.17,1.06,0.25,-0.65,0.37,0.06,3,0.17,1.04,0.26,-0.68,0.37,0.02,-129.64813147429288
7143,80,0.17,1.04,0.26,-0.68,0.37,0.02,1,0.17,1.02,0.25,-0.71,0.37,0.07,-129.64813147429288
7144,80,0.17,1.02,0.25,-0.71,0.37,0.07,3,0.17,1.01,0.26,-0.73,0.37,0.03,-129.64813147429288
7145,80,0.17,1.01,0.26,-0.73,0.37,0.03,0,0.18,0.99,0.26,-0.76,0.37,0.03,-129.64813147429288
7146,80,0.18,0.99,0.26,-0.76,0.37,0.03,1,0.18,0.97,0.25,-0.79,0.38,0.06,-129.64813147429288
7147,80,0.18,0.97,0.25,-0.79,0.38,0.06,3,0.18,0.96,0.26,-0.81,0.38,0.01,-129.64813147429288
7148,80,0.18,0.96,0.26,-0.81,0.38,0.01,3,0.19,0.94,0.27,-0.83,0.38,-0.03,-129.64813147429288
7149,80,0.19,0.94,0.27,-0.83,0.38,-0.03,3,0.19,0.92,0.28,-0.86,0.37,-0.08,-129.64813147429288
7150,80,0.19,0.92,0.28,-0.86,0.37,-0.08,2,0.19,0.9,0.26,-0.85,0.37,-0.08,-129.64813147429288
7151,80,0.19,0.9,0.26,-0.85,0.37,-0.08,3,0.19,0.88,0.27,-0.88,0.36,-0.12,-129.64813147429288
7152,80,0.19,0.88,0.27,-0.88,0.36,-0.12,2,0.2,0.86,0.25,-0.88,0.36,-0.12,-129.64813147429288
7153,80,0.2,0.86,0.25,-0.88,0.36,-0.12,2,0.2,0.84,0.21,-0.86,0.35,-0.13,-129.64813147429288
7154,80,0.2,0.84,0.21,-0.86,0.35,-0.13,0,0.2,0.82,0.21,-0.89,0.34,-0.13,-129.64813147429288
7155,80,0.2,0.82,0.21,-0.89,0.34,-0.13,1,0.2,0.8,0.2,-0.92,0.34,-0.08,-129.64813147429288
7156,80,0.2,0.8,0.2,-0.92,0.34,-0.08,3,0.2,0.78,0.21,-0.94,0.33,-0.12,-129.64813147429288
7157,80,0.2,0.78,0.21,-0.94,0.33,-0.12,0,0.21,0.76,0.21,-0.97,0.33,-0.12,-129.64813147429288
7158,80,0.21,0.76,0.21,-0.97,0.33,-0.12,2,0.21,0.73,0.19,-0.94,0.32,-0.12,-129.64813147429288
7159,80,0.21,0.73,0.19,-0.94,0.32,-0.12,1,0.21,0.71,0.18,-0.97,0.32,-0.08,-129.64813147429288
7160,80,0.21,0.71,0.18,-0.97,0.32,-0.08,0,0.21,0.69,0.18,-0.99,0.32,-0.08,-129.64813147429288
7161,80,0.21,0.69,0.18,-0.99,0.32,-0.08,1,0.21,0.67,0.17,-1.02,0.31,-0.04,-129.64813147429288
7162,80,0.21,0.67,0.17,-1.02,0.31,-0.04,2,0.21,0.65,0.14,-0.99,0.31,-0.04,-129.64813147429288
7163,80,0.21,0.65,0.14,-0.99,0.31,-0.04,3,0.22,0.62,0.16,-1.01,0.31,-0.09,-129.64813147429288
7164,80,0.22,0.62,0.16,-1.01,0.31,-0.09,1,0.22,0.6,0.14,-1.04,0.3,-0.04,-129.64813147429288
7165,80,0.22,0.6,0.14,-1.04,0.3,-0.04,0,0.22,0.57,0.14,-1.07,0.3,-0.04,-129.64813147429288
7166,80,0.22,0.57,0.14,-1.07,0.3,-0.04,3,0.22,0.55,0.15,-1.09,0.3,-0.07,-129.64813147429288
7167,80,0.22,0.55,0.15,-1.09,0.3,-0.07,1,0.22,0.53,0.14,-1.12,0.3,-0.04,-129.64813147429288
7168,80,0.22,0.53,0.14,-1.12,0.3,-0.04,0,0.22,0.5,0.14,-1.15,0.3,-0.04,-129.64813147429288
7169,80,0.22,0.5,0.14,-1.15,0.3,-0.04,1,0.22,0.47,0.14,-1.18,0.3,-0.0,-129.64813147429288
7170,80,0.22,0.47,0.14,-1.18,0.3,-0.0,1,0.23,0.45,0.12,-1.2,0.3,0.05,-129.64813147429288
7171,80,0.23,0.45,0.12,-1.2,0.3,0.05,0,0.23,0.42,0.12,-1.23,0.3,0.05,-129.64813147429288
7172,80,0.23,0.42,0.12,-1.23,0.3,0.05,0,0.23,0.39,0.12,-1.26,0.3,0.05,-129.64813147429288
7173,80,0.23,0.39,0.12,-1.26,0.3,0.05,3,0.23,0.36,0.14,-1.28,0.3,-0.0,-129.64813147429288
7174,80,0.23,0.36,0.14,-1.28,0.3,-0.0,1,0.23,0.33,0.13,-1.31,0.3,0.04,-129.64813147429288
7175,80,0.23,0.33,0.13,-1.31,0.3,0.04,3,0.23,0.3,0.14,-1.34,0.3,-0.01,-129.64813147429288
7176,80,0.23,0.3,0.14,-1.34,0.3,-0.01,0,0.23,0.27,0.14,-1.36,0.3,-0.01,-129.64813147429288
7177,80,0.23,0.27,0.14,-1.36,0.3,-0.01,2,0.23,0.24,0.14,-1.36,0.3,0.01,-129.64813147429288
7178,80,0.23,0.24,0.14,-1.36,0.3,0.01,3,0.24,0.21,0.15,-1.39,0.3,-0.04,-129.64813147429288
7179,80,0.24,0.21,0.15,-1.39,0.3,-0.04,0,0.24,0.18,0.15,-1.41,0.3,-0.04,-129.64813147429288
7180,80,0.24,0.18,0.15,-1.41,0.3,-0.04,1,0.24,0.14,0.14,-1.44,0.3,-0.01,-129.64813147429288
7181,80,0.24,0.14,0.14,-1.44,0.3,-0.01,3,0.24,0.11,0.15,-1.47,0.3,-0.05,-129.64813147429288
7182,80,0.24,0.11,0.15,-1.47,0.3,-0.05,0,0.24,0.08,0.15,-1.49,0.29,-0.05,-129.64813147429288
7183,80,0.24,0.08,0.15,-1.49,0.29,-0.05,3,0.24,0.04,0.16,-1.52,0.29,-0.09,-129.64813147429288
7184,80,0.24,0.04,0.16,-1.52,0.29,-0.09,1,0.25,0.01,0.15,-1.55,0.29,-0.05,-129.64813147429288
7185,80,0.25,0.01,0.15,-1.55,0.29,-0.05,3,0.25,-0.02,0.96,-0.49,0.25,-3.32,-129.64813147429288
7186,81,-0.01,1.4,-0.56,-0.32,0.01,0.13,1,-0.01,1.4,-0.57,-0.34,0.01,0.17,-89.69225792809775
7187,81,-0.01,1.4,-0.57,-0.34,0.01,0.17,1,-0.02,1.39,-0.58,-0.37,0.03,0.21,-89.69225792809775
7188,81,-0.02,1.39,-0.58,-0.37,0.03,0.21,3,-0.02,1.38,-0.57,-0.4,0.03,0.17,-89.69225792809775
7189,81,-0.02,1.38,-0.57,-0.4,0.03,0.17,2,-0.03,1.37,-0.56,-0.36,0.04,0.19,-89.69225792809775
7190,81,-0.03,1.37,-0.56,-0.36,0.04,0.19,1,-0.03,1.36,-0.57,-0.39,0.06,0.23,-89.69225792809775
7191,81,-0.03,1.36,-0.57,-0.39,0.06,0.23,3,-0.04,1.35,-0.56,-0.42,0.06,0.2,-89.69225792809775
7192,81,-0.04,1.35,-0.56,-0.42,0.06,0.2,0,-0.04,1.34,-0.56,-0.44,0.07,0.2,-89.69225792809775
7193,81,-0.04,1.34,-0.56,-0.44,0.07,0.2,0,-0.05,1.33,-0.56,-0.47,0.08,0.2,-89.69225792809775
7194,81,-0.05,1.33,-0.56,-0.47,0.08,0.2,0,-0.06,1.32,-0.56,-0.5,0.09,0.2,-89.69225792809775
7195,81,-0.06,1.32,-0.56,-0.5,0.09,0.2,2,-0.06,1.31,-0.57,-0.49,0.1,0.19,-89.69225792809775
7196,81,-0.06,1.31,-0.57,-0.49,0.1,0.19,2,-0.07,1.3,-0.58,-0.45,0.11,0.19,-89.69225792809775
7197,81,-0.07,1.3,-0.58,-0.45,0.11,0.19,0,-0.07,1.29,-0.58,-0.48,0.12,0.19,-89.69225792809775
7198,81,-0.07,1.29,-0.58,-0.48,0.12,0.19,0,-0.08,1.28,-0.58,-0.5,0.13,0.19,-89.69225792809775
7199,81,-0.08,1.28,-0.58,-0.5,0.13,0.19,3,-0.08,1.27,-0.57,-0.53,0.14,0.15,-89.69225792809775
7200,81,-0.08,1.27,-0.57,-0.53,0.14,0.15,3,-0.09,1.25,-0.56,-0.56,0.14,0.1,-89.69225792809775
7201,81,-0.09,1.25,-0.56,-0.56,0.14,0.1,1,-0.1,1.24,-0.57,-0.58,0.15,0.14,-89.69225792809775
7202,81,-0.1,1.24,-0.57,-0.58,0.15,0.14,2,-0.1,1.23,-0.57,-0.57,0.16,0.15,-89.69225792809775
7203,81,-0.1,1.23,-0.57,-0.57,0.16,0.15,3,-0.11,1.21,-0.56,-0.6,0.16,0.1,-89.69225792809775
7204,81,-0.11,1.21,-0.56,-0.6,0.16,0.1,1,-0.11,1.2,-0.57,-0.63,0.17,0.14,-89.69225792809775
7205,81,-0.11,1.2,-0.57,-0.63,0.17,0.14,1,-0.12,1.19,-0.58,-0.65,0.18,0.19,-89.69225792809775
7206,81,-0.12,1.19,-0.58,-0.65,0.18,0.19,0,-0.12,1.17,-0.58,-0.68,0.19,0.19,-89.69225792809775
7207,81,-0.12,1.17,-0.58,-0.68,0.19,0.19,3,-0.13,1.15,-0.57,-0.71,0.2,0.15,-89.69225792809775
7208,81,-0.13,1.15,-0.57,-0.71,0.2,0.15,1,-0.13,1.14,-0.58,-0.73,0.21,0.19,-89.69225792809775
7209,81,-0.13,1.14,-0.58,-0.73,0.21,0.19,3,-0.14,1.12,-0.57,-0.76,0.21,0.14,-89.69225792809775
7210,81,-0.14,1.12,-0.57,-0.76,0.21,0.14,0,-0.15,1.1,-0.57,-0.79,0.22,0.14,-89.69225792809775
7211,81,-0.15,1.1,-0.57,-0.79,0.22,0.14,2,-0.15,1.09,-0.59,-0.79,0.23,0.13,-89.69225792809775
7212,81,-0.15,1.09,-0.59,-0.79,0.23,0.13,2,-0.16,1.07,-0.59,-0.77,0.23,0.15,-89.69225792809775
7213,81,-0.16,1.07,-0.59,-0.77,0.23,0.15,1,-0.16,1.05,-0.6,-0.8,0.24,0.19,-89.69225792809775
7214,81,-0.16,1.05,-0.6,-0.8,0.24,0.19,3,-0.17,1.03,-0.59,-0.82,0.25,0.15,-89.69225792809775
7215,81,-0.17,1.03,-0.59,-0.82,0.25,0.15,2,-0.18,1.01,-0.6,-0.81,0.26,0.15,-89.69225792809775
7216,81,-0.18,1.01,-0.6,-0.81,0.26,0.15,3,-0.18,0.99,-0.59,-0.84,0.26,0.11,-89.69225792809775
7217,81,-0.18,0.99,-0.59,-0.84,0.26,0.11,3,-0.19,0.97,-0.58,-0.86,0.27,0.06,-89.69225792809775
7218,81,-0.19,0.97,-0.58,-0.86,0.27,0.06,0,-0.19,0.96,-0.58,-0.89,0.27,0.06,-89.69225792809775
7219,81,-0.19,0.96,-0.58,-0.89,0.27,0.06,3,-0.2,0.93,-0.57,-0.91,0.27,0.01,-89.69225792809775
7220,81,-0.2,0.93,-0.57,-0.91,0.27,0.01,3,-0.2,0.91,-0.56,-0.94,0.27,-0.03,-89.69225792809775
7221,81,-0.2,0.91,-0.56,-0.94,0.27,-0.03,2,-0.21,0.89,-0.56,-0.93,0.27,-0.01,-89.69225792809775
7222,81,-0.21,0.89,-0.56,-0.93,0.27,-0.01,3,-0.22,0.87,-0.55,-0.95,0.27,-0.06,-89.69225792809775
7223,81,-0.22,0.87,-0.55,-0.95,0.27,-0.06,2,-0.22,0.85,-0.58,-0.93,0.26,-0.07,-89.69225792809775
7224,81,-0.22,0.85,-0.58,-0.93,0.26,-0.07,3,-0.23,0.83,-0.57,-0.95,0.26,-0.11,-89.69225792809775
7225,81,-0.23,0.83,-0.57,-0.95,0.26,-0.11,3,-0.23,0.81,-0.56,-0.98,0.25,-0.15,-89.69225792809775
7226,81,-0.23,0.81,-0.56,-0.98,0.25,-0.15,0,-0.24,0.78,-0.56,-1.01,0.24,-0.15,-89.69225792809775
7227,81,-0.24,0.78,-0.56,-1.01,0.24,-0.15,0,-0.24,0.76,-0.56,-1.03,0.23,-0.15,-89.69225792809775
7228,81,-0.24,0.76,-0.56,-1.03,0.23,-0.15,0,-0.25,0.74,-0.56,-1.06,0.23,-0.15,-89.69225792809775
7229,81,-0.25,0.74,-0.56,-1.06,0.23,-0.15,3,-0.26,0.71,-0.55,-1.08,0.22,-0.19,-89.69225792809775
7230,81,-0.26,0.71,-0.55,-1.08,0.22,-0.19,1,-0.26,0.69,-0.56,-1.11,0.21,-0.16,-89.69225792809775
7231,81,-0.26,0.69,-0.56,-1.11,0.21,-0.16,0,-0.27,0.66,-0.56,-1.14,0.2,-0.16,-89.69225792809775
7232,81,-0.27,0.66,-0.56,-1.14,0.2,-0.16,1,-0.27,0.64,-0.57,-1.17,0.2,-0.12,-89.69225792809775
7233,81,-0.27,0.64,-0.57,-1.17,0.2,-0.12,0,-0.28,0.61,-0.57,-1.19,0.19,-0.12,-89.69225792809775
7234,81,-0.28,0.61,-0.57,-1.19,0.19,-0.12,1,-0.28,0.58,-0.58,-1.22,0.19,-0.07,-89.69225792809775
7235,81,-0.28,0.58,-0.58,-1.22,0.19,-0.07,1,-0.29,0.55,-0.59,-1.25,0.18,-0.04,-89.69225792809775
7236,81,-0.29,0.55,-0.59,-1.25,0.18,-0.04,2,-0.3,0.53,-0.59,-1.25,0.18,-0.03,-89.69225792809775
7237,81,-0.3,0.53,-0.59,-1.25,0.18,-0.03,2,-0.3,0.5,-0.59,-1.25,0.18,-0.03,-89.69225792809775
7238,81,-0.3,0.5,-0.59,-1.25,0.18,-0.03,3,-0.31,0.47,-0.58,-1.27,0.18,-0.06,-89.69225792809775
7239,81,-0.31,0.47,-0.58,-1.27,0.18,-0.06,2,-0.31,0.44,-0.61,-1.27,0.17,-0.08,-89.69225792809775
7240,81,-0.31,0.44,-0.61,-1.27,0.17,-0.08,0,-0.32,0.41,-0.61,-1.3,0.17,-0.08,-89.69225792809775
7241,81,-0.32,0.41,-0.61,-1.3,0.17,-0.08,1,-0.33,0.38,-0.62,-1.32,0.17,-0.05,-89.69225792809775
7242,81,-0.33,0.38,-0.62,-1.32,0.17,-0.05,3,-0.33,0.35,-0.61,-1.35,0.16,-0.09,-89.69225792809775
7243,81,-0.33,0.35,-0.61,-1.35,0.16,-0.09,0,-0.34,0.32,-0.61,-1.38,0.16,-0.09,-89.69225792809775
7244,81,-0.34,0.32,-0.61,-1.38,0.16,-0.09,3,-0.34,0.29,-0.6,-1.4,0.15,-0.12,-89.69225792809775
7245,81,-0.34,0.29,-0.6,-1.4,0.15,-0.12,3,-0.35,0.26,-0.59,-1.43,0.15,-0.16,-89.69225792809775
7246,81,-0.35,0.26,-0.59,-1.43,0.15,-0.16,1,-0.36,0.22,-0.6,-1.46,0.14,-0.13,-89.69225792809775
7247,81,-0.36,0.22,-0.6,-1.46,0.14,-0.13,3,-0.36,0.19,-0.59,-1.48,0.13,-0.16,-89.69225792809775
